Class,m/z_300.0,m/z_310.0,m/z_320.0,m/z_330.0,m/z_340.0,m/z_350.0,m/z_360.0,m/z_370.0,m/z_380.0,m/z_390.0,m/z_400.0,m/z_410.0,m/z_420.0,m/z_430.0,m/z_440.0,m/z_450.0,m/z_460.0,m/z_470.0,m/z_480.0,m/z_490.0,m/z_500.0,m/z_510.0,m/z_520.0,m/z_530.0,m/z_540.0,m/z_550.0,m/z_560.0,m/z_570.0,m/z_580.0,m/z_590.0,m/z_600.0,m/z_610.0,m/z_620.0,m/z_630.0,m/z_640.0,m/z_650.0,m/z_660.0,m/z_670.0,m/z_680.0,m/z_690.0,m/z_700.0,m/z_710.0,m/z_720.0,m/z_730.0,m/z_740.0,m/z_750.0,m/z_760.0,m/z_770.0,m/z_780.0,m/z_790.0,m/z_800.0,m/z_810.0,m/z_820.0,m/z_830.0,m/z_840.0,m/z_850.0,m/z_860.0,m/z_870.0,m/z_880.0,m/z_890.0,m/z_900.0,m/z_910.0,m/z_920.0,m/z_930.0,m/z_940.0,m/z_950.0,m/z_960.0,m/z_970.0,m/z_980.0,m/z_990.0,m/z_1000.0
NonAggressive,771.3073407175381,811.7232217180733,751.0498520274214,828.5328238946968,848.942371925448,872.9425823765272,762.238901561086,772.0464147532039,839.878485058943,829.0832918527376,759.3019248193957,783.6525907557693,801.1362771726459,804.1082641159971,826.9374321847256,729.8657441095331,784.8739080826161,814.8130645520728,735.3939520578797,863.825653254004,795.163298605045,775.5884534959214,832.1948008328499,811.5955466012505,738.8434916592696,758.8104764888408,853.6557743947221,751.4082843345136,848.9316623946863,829.4671907209358,837.8933071084092,821.5689936312606,1049.988670964824,1097.0003312609126,846.4145123969046,1119.0102602333184,811.9972841622762,720.6012054429566,789.0065573883799,748.0770656571765,772.488170830094,886.6129975452108,824.8969694630226,781.3913144436654,777.328348595944,741.5202035744608,874.8131557563701,823.4109120325456,809.4508538837317,761.9365807485873,777.2610690531968,770.1990722125249,801.249428157303,813.909653879282,825.7308534994924,810.6305883433141,824.6130371460836,918.0220065926112,814.6423127610744,767.7604114838762,797.108090073188,816.2146993756311,760.7476297254244,703.0705371000344,775.3830998756885,761.8999397084649,784.2347457907274,778.9576926455215,774.5883805170373,773.7349359226101,890.1099529992225
NonAggressive,803.9805014537583,797.8836805564882,770.360479665168,786.8031386776722,833.7026529692068,834.2018706058283,872.1138904576775,756.5952105282581,877.104767117943,855.8314265094205,877.9531047369197,810.129581641748,778.7122070258436,796.4018098368454,815.9451628978622,786.9087577795615,787.0492770360711,821.5250852162134,789.8956171516268,792.2283522591189,785.3587179051741,800.9788271585704,779.7569573989119,794.2411864506361,836.8386066150705,858.479554470053,851.8567242929746,835.7680634692191,768.0250055932934,756.754121219534,836.5035288859433,867.5092715251797,1171.6456695553097,1149.4211890346003,778.8867748087913,1142.8409899925705,848.4596203519695,831.2059477735733,783.731342925574,811.5132808893239,771.7020651298101,722.2718609256566,776.7157812327407,826.9050658619384,826.9143715331975,791.9130790149666,764.1987294501914,895.991368943708,823.4595566159791,762.3510354367472,825.3323827344292,808.6695512798349,788.0934915362909,870.5250039756471,763.4594294425527,770.8990634353903,720.0437560854178,816.8513239120094,789.8165271170094,804.651327742597,797.8175208283202,828.9041916234124,811.4790869537735,825.5591215441063,817.7304056142722,819.2793972881603,892.0966274100763,731.1712336416373,846.0423597603254,806.5169090256534,756.8703999938332
NonAggressive,769.1430515289953,813.9306919613854,765.8766873542995,803.2558022533121,822.814630924024,798.9415751797785,814.7588097353138,784.7507673226397,819.2539786102569,747.6197511416889,765.5619165398207,835.3220686573447,789.7648217261193,828.4503319792868,770.3449339787281,765.7554164876468,760.6867453520387,816.9249031099258,806.5532535717742,734.651521954773,869.2090520140133,809.2934596015104,824.6406279974733,758.1989638633853,851.6631712713913,753.3235755615393,798.6669588487257,880.27548910963,798.161884186235,806.1911049776371,827.4887430127538,726.2605869643893,983.2298179729604,1124.8880765188173,813.2383783928482,1020.7780264809397,794.584024488502,847.205473354774,833.3696599312891,852.58047551389,823.2166188330119,860.6754355016908,864.1056696224883,856.868677015596,796.6084725747176,848.0815835043396,781.6694636271719,747.6201834508188,809.5293132801502,783.7710830476614,781.6184062177311,777.5727625960856,808.1720637494986,740.1737535618803,793.9449135944261,803.8968638863396,867.4914230149066,753.2722148290002,756.2979304422939,735.1747038311557,861.705948316273,864.7223276202018,824.6213807890906,799.4443036125269,871.4607897802784,786.8136043288748,832.2855649784184,812.9112357277697,797.2043812935898,763.0899707917393,789.8403623176118
NonAggressive,840.9645727717697,731.2946113119357,787.8223789468343,783.8899667848025,836.7170864697312,840.7734330863607,850.5448584122613,819.5872526961454,783.1511992432802,751.114415255885,798.9848956067087,809.8282292841285,808.29110735091,787.467985034484,789.5334176789601,792.5961006809968,836.7076463503422,785.8673795728113,704.6433415706176,807.4123180576155,796.6977905667716,795.1195982110394,776.1589145274088,817.1222360510598,839.8893061742064,794.5070680762094,765.1829658002725,742.4154702084264,832.3579163951073,809.9599476434904,926.6542162611593,850.5345599096512,1012.5645960228785,1148.4319493562925,748.9691933207413,1055.5952581166298,794.0256754770786,863.539253401701,822.4958833302144,808.9658632847011,826.6694950558236,814.5858314604875,767.6464483457627,766.7670165938318,835.9890232920565,836.8161946918189,751.7967329146969,778.3529948945037,758.1768439373197,861.768361308353,818.2532703622692,825.341960799919,845.5617559137522,814.4451942862764,835.7774966759979,805.063168054456,845.8621971658532,833.9173708991881,814.5041304909432,812.0780736549215,766.8967421072767,737.2540480135593,747.0460686322721,775.5323002573322,823.9994475748822,779.7705346871629,816.0779039117525,789.685600917217,835.9324486979962,827.4342008983245,823.4869997034176
NonAggressive,851.2681242346148,708.9553102814209,747.919725042985,872.4579814580671,775.6002781083266,744.1977380397234,868.3245710661088,819.3503328008999,848.6201810370251,814.4253292878744,793.9438205007197,774.8739350465107,796.8706936599544,894.6823887493783,816.4755241041396,742.4032413485231,754.615366875996,858.694892254897,768.732839713012,777.4233522850635,814.1085980625915,729.8261162394243,787.5974136166506,837.8066422081171,831.2615245594149,798.7067528542364,791.323894026834,773.9987213244901,721.2928211049248,701.2550956141791,712.2495214033568,794.8304747001621,1049.86849594734,1100.1877699366787,823.6104766816196,1049.7114922528374,776.7208009301296,792.3501966948425,809.9921752503213,770.1271886032735,767.0915208567704,842.957661292016,812.627009945369,789.152036594105,749.7373218466608,774.3872574768994,779.208222965186,811.5230753317776,785.3383282771268,785.113874297825,819.1170949331638,825.1329308262764,866.5147903886782,798.7937804172508,847.8904704381476,750.9623560932041,896.9941364685932,768.4497752474829,803.160330495867,757.1828836683156,824.0938317275615,833.0528001238548,751.9363717370347,784.9615616315782,862.4507647996891,783.0885393303275,863.6485258922296,779.9675480144653,814.8155210871597,852.9587154323676,766.2079916455208
NonAggressive,783.7154666191014,757.767303588089,739.1194404677138,849.0254647062758,837.0809764400248,880.1759354890286,808.050977283901,788.395648719967,805.6771577273788,810.6936037858524,746.902038010174,759.354340924945,844.3203541434873,830.1878959129423,843.3881201593291,773.4960897498045,771.147644338028,758.1343239429408,819.2740285337252,791.6858416927923,796.949436193055,823.0130250716943,767.9770746567989,797.5508236409867,838.5945616804752,748.5032479142119,745.249398864448,809.6058363145568,817.2257012511266,774.1312556031611,796.5485897726613,826.4834404702167,1194.015301835272,1115.263318124673,783.3803439276913,1051.392987293811,853.2017076958891,840.1340189238587,716.203941432326,747.0500073414801,724.6975786064407,817.5936644241883,819.0006505173043,737.7053532344142,863.4326510723387,696.040968997893,845.0985535114951,783.833285311608,820.7114313154033,809.9728161546681,812.2346820893214,815.2558908187239,783.6921720037191,754.7884373506243,791.0993953222912,787.5546905298652,711.9775800735185,782.2300153464399,777.6326154769588,844.2194164227734,820.8929963000844,837.5732954944913,790.5461011943635,772.7482399370128,723.7123691371661,778.8472416506578,751.4921670595703,831.9835306363566,764.2531746012022,787.7878421279066,791.4574709573087
NonAggressive,820.4812535071972,817.7640666418529,815.2237494016954,871.3505044223974,765.2456412529658,820.1759412187154,792.0431318668643,811.6205369150194,834.4685289282942,814.4081278681729,781.1473190986005,822.1427075695813,771.2785126218643,765.5659250378617,757.3061153986476,759.5006149756393,742.1505255696577,818.0246891139727,803.850774362623,820.0882615694416,762.6750898323946,749.3881058818872,712.2609158417333,778.7437384600968,706.3931374481336,835.4101740172804,773.6192764487674,805.7457435162856,800.5020172337482,753.4291423011458,799.4265649892093,804.3056590054048,1107.5968149843623,1102.5021288916273,763.1225948896285,1093.7616523773581,789.1794939333848,809.6364011017486,821.6739078316326,763.3040065503702,855.7205298221527,759.8571668360554,717.3659221459978,784.2618772419326,857.6289341285509,792.5469056065413,780.7423513988696,785.2925100105317,743.7139539939903,769.9334329361624,760.8930829953645,827.8606588310158,857.9860801032645,808.4239266144974,816.2101233629048,801.8325629104655,834.0891894430436,770.2162834341148,790.5071156794675,782.1366348199691,838.0169928434237,788.1343336815705,803.6146001871691,842.3313111024057,752.7996219478555,839.542107651627,776.2749687571205,792.348082219533,793.7247588972848,847.7979708238202,798.0678711288821
NonAggressive,737.2318128456682,816.5547236909783,875.2699822572791,799.6681676899082,833.0309446616159,850.0620445523757,791.9187687437377,809.9806990302523,770.6635855614461,780.5797017881847,880.0809381685116,739.1838334547791,834.0609838194819,791.4820753998239,781.126332010521,852.2044769727817,814.8334605299377,799.2254570286906,794.0400349716516,837.6084974349144,768.8324991853331,777.0488422617685,759.6017709146679,750.7619776091425,862.5573745356394,819.5080370785611,745.8676700269051,760.5695877759711,776.4716311085378,804.5976771909255,823.1698630054085,791.9852003685731,1001.9698389169012,1088.148089815336,845.1781211787138,1038.8401584762105,807.3818757870881,844.6315454255998,819.3075541172703,783.1547442570687,730.390085190118,752.3138845937965,821.2987540134258,747.7855986222165,746.9851600780687,791.6755643616713,770.925270627782,785.6481516593915,779.0802313188716,778.7935470594527,802.4655614828015,815.950736642022,778.6461386842491,798.0249599981837,761.0546783255413,839.153164910265,819.6144324428869,869.2289498911064,799.963598469653,815.912170665961,712.5551846001044,739.752832419878,770.740236815542,795.3438506777455,817.4255780876885,844.5903733532217,788.3422994277491,794.7858218663731,776.020612274492,875.5060574695419,805.5170251184147
NonAggressive,741.6533170545913,809.6701605203864,814.5063242293893,816.4965320552758,742.7100040381723,861.596905207389,834.8768648121396,782.4716997144527,808.1770289492996,783.8376015592594,761.2704976487885,797.1233894973384,768.2646820033117,797.4761968451699,813.311702013884,772.1961195981632,805.6679713720206,729.7082847350978,753.4939216932985,837.3444760235462,851.1765128648891,769.4871991939103,846.2393917351998,750.603827666732,817.012046714221,833.2499951399556,839.5617685004801,790.2471894267877,768.2978877657829,774.134223022999,843.737321409375,777.2981543390051,1090.952124232167,1078.8985246402126,803.5019247658912,1194.382239096674,745.5760295669099,730.7549197861283,755.8692102327294,751.2182775101572,846.0840659657545,844.2261948408179,727.5981600253375,776.9838031972573,846.7421150555442,791.604434540372,773.051759637769,795.8961220189868,826.9895490556177,762.9772950236305,832.9784527850945,732.1662256337921,824.8280279313576,855.6375801228843,854.1282830145492,763.6329823844294,781.2383925553752,837.8232211798615,749.2323167065844,758.0908485412021,787.0502604558563,838.5709444514512,787.8852195634801,771.6073637658315,770.4147147375018,844.688312120018,823.8841075384878,852.8819948399783,829.8057779737392,848.9758061860838,898.418739052475
NonAggressive,769.4983009567384,875.7517016157857,820.9293306358007,858.6005903708033,750.0040023470904,790.646962819229,757.3297908785673,784.823161192655,839.207867728917,676.2844156157406,796.9494153881831,855.9220676176717,887.3531160064978,776.566415351149,791.7669875363532,792.2646482226519,815.8930867444282,796.7743391794972,700.336604773503,744.4428108742701,816.8839610912166,746.9316174245562,751.5916909825116,852.5825893597066,846.3543404772341,849.5489200989235,786.6751177840565,849.9217438598841,752.402954313008,784.597881869841,819.3127934294245,812.967745796224,1046.4331799158708,1048.8637794427289,783.1754980892229,1034.653613822889,814.8316506306309,831.3063528441984,821.5947688845206,820.5719504536821,760.5013593299844,848.4454279352069,794.3315778204741,830.4499760108021,864.6085478865207,756.0295983799707,733.2380797749472,769.1444571696654,870.8853705805484,744.9802623443005,832.8181466557245,822.7427689903856,795.4874830838758,746.1909492264867,749.9464906347737,809.3691220225119,816.306809860949,812.9241528515316,829.0481006837005,810.7345257550313,845.0723036759433,886.6847100473606,734.2197460088964,758.6449975454864,787.1889852942534,767.091161263593,848.8191482864412,860.9107887235155,810.4530140490116,770.7094585704747,677.21886657221
NonAggressive,867.2765981985947,811.5870279824755,863.540863265635,694.82569007737,714.6322467196956,832.4313657018912,754.413799384284,841.3890403655882,840.5880285686359,828.201382190833,803.8665807229471,783.0377320425106,807.5341888807908,784.7812048461352,744.0143933823041,755.265644287063,874.3388497702679,763.4714201518561,781.5070698484666,777.2094360718711,817.408454163554,849.6482723498609,783.0121830995137,869.2561527512869,796.5977393938637,799.310079201865,776.8871229098946,710.8795503638521,818.8226519046045,766.4209799673139,685.3059690274642,779.5501930448811,1213.7912759039398,1120.5478048089137,897.0253726324382,1043.6755464667701,726.3890655235933,769.2701753145154,760.3478791197168,773.0851006422976,746.4918198789385,864.1691450820196,829.2554042028078,809.4677368518181,765.1429135085536,783.3923236339626,814.2852926455904,846.2548830911348,732.4029622277633,844.5314633470922,801.7174733611788,910.2443005433807,733.6474490168307,831.4755368725761,809.2987225927044,802.9142851321462,836.8829049756176,736.8206623108856,747.0573574975357,853.7575129692909,813.0135878184326,793.6198649633272,712.9387045711113,836.3104341751874,826.604049039454,779.7190631968743,710.498772788856,819.0114832756412,743.8155636761144,763.8475046456373,837.7295711859659
NonAggressive,823.6020004791432,846.8383702659487,799.4364650568504,808.3679949539695,847.5657184088147,782.8334284880979,758.2888676018987,754.7965254010668,786.1911574692691,772.8509837346593,819.0134972345799,769.7286394551912,811.145784332719,770.2890535839706,789.121865328519,864.3261614659425,809.022774441848,872.9922589049174,789.4799880140939,797.8206486090254,850.9947715303928,822.5363791375493,818.7642354082739,758.8861216929665,805.0280489062574,815.8751307543741,789.7239171813533,710.6701513212664,864.3175516336681,797.3446514609376,830.9923824578382,810.8976218528751,1104.7662056940635,1001.9291574029357,782.4851434085617,979.1387261676767,837.7420170839667,767.3303222946001,757.276665457776,851.1565630852571,837.4553203930889,807.8278161527998,805.1766484237208,759.329314425601,798.4804982423174,793.7610197944341,771.041133850508,942.650291964294,828.8990855178328,820.6683107183435,792.3539469664321,722.5368005698399,873.8451501704556,816.4520611179397,778.4134900409687,794.8180812070553,813.5944434912407,849.7943145807784,774.1145626910375,820.1958208195143,794.1672140672729,796.5535006265662,766.9187925247619,785.7623453736308,836.7870867683557,809.9231811052499,873.422392162974,767.591846830262,774.7062236052308,770.0955970729465,738.283701224352
